Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tindakan,Tipe temuan,Usia temuan
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,34,17-Apr-22,11:09:59 AM,109.9072517,-1.017636667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Diobservasi,Tapak,Baru (dalam 1 minggu)
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,17-Apr-22,8:53:21 AM,109.907835,-1.018516667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,26,17-Apr-22,9:53:51 AM,109.9058067,-1.021916667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,17-Apr-22,8:37:07 AM,109.9067067,-1.015571667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,32,17-Apr-22,11:01:09 AM,109.906515,-1.018948333,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,31,17-Apr-22,10:47:14 AM,109.9055333,-1.021296667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_April_000002,Ground,17-Apr-22,17-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,35,17-Apr-22,11:18:32 AM,109.90584,-1.01471,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Diobservasi,Tapak,Baru (dalam 1 minggu)
PB_Juni_0004,Ground,20-Jun-22,20-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,40,20-Jun-22,12:02:51 PM,109.90808,-1.021248333,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PB_Juni_0004,Ground,20-Jun-22,20-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,32,20-Jun-22,11:22:01 AM,109.9072,-1.021293333,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Lutung Merah - Presbytis rubicunda,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PB_Juni_0004,Ground,20-Jun-22,20-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,27,20-Jun-22,10:58:56 AM,109.9064883,-1.020655,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Juni_0004,Ground,20-Jun-22,20-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,39,20-Jun-22,11:55:06 AM,109.9084767,-1.021581667,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PB_Juni_0004,Ground,20-Jun-22,20-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,3,20-Jun-22,8:57:07 AM,109.9065217,-1.015543333,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Juni_0004,Ground,20-Jun-22,20-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,28,20-Jun-22,11:05:31 AM,109.90661,-1.02074,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Babi Berjenggot - Sus barbatus,,Diobservasi,Kubangan,Cukup lama (>1 bulan)
PM_Sept_006,Ground,2-Sep-22,2-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,2,2-Sep-22,2:47:32 PM,109.9064617,-1.063418333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Sept_006,Ground,2-Sep-22,2-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,2-Sep-22,3:10:56 PM,109.9065183,-1.063416667,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Burung,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Sept_006,Ground,2-Sep-22,2-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,2-Sep-22,3:07:51 PM,109.906295,-1.063295,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PM_Sept_007,Ground,3-Sep-22,3-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,3-Sep-22,10:00:03 AM,109.91203,-1.071248333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Sept_007,Ground,3-Sep-22,3-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,3-Sep-22,9:08:56 AM,109.9092133,-1.073583333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Lama (2 - 4 minggu)
PM_Sept_007,Ground,3-Sep-22,3-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,3-Sep-22,10:29:08 AM,109.9120183,-1.071948333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Beo - Gracula religiosa,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Sept_007,Ground,3-Sep-22,3-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,13,3-Sep-22,2:31:02 PM,109.9112083,-1.072871667,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Bajing,,Diobservasi,Bekas makan,Baru (dalam 1 minggu)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,21,2-Aug-22,2:21:36 PM,109.93457,-1.062368333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,15,2-Aug-22,1:45:57 PM,109.9377333,-1.062915,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,13,2-Aug-22,1:27:26 PM,109.937745,-1.064381667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,16,2-Aug-22,1:51:12 PM,109.9369767,-1.062768333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,25,2-Aug-22,2:42:53 PM,109.93389,-1.061485,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,24,2-Aug-22,2:31:27 PM,109.9342667,-1.061721667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,32,2-Aug-22,3:20:48 PM,109.9328733,-1.058383333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Diobservasi,Suara,
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,28,2-Aug-22,3:02:26 PM,109.9327167,-1.05994,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,18,2-Aug-22,2:04:12 PM,109.9361533,-1.062773333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,22,2-Aug-22,2:25:37 PM,109.934275,-1.061971667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,26,2-Aug-22,2:50:55 PM,109.9335083,-1.060998333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,20,2-Aug-22,2:14:51 PM,109.9352833,-1.062585,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,29,2-Aug-22,3:08:51 PM,109.9328417,-1.059215,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,30,2-Aug-22,3:12:25 PM,109.9325683,-1.059071667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK Juli 6,Ground,2-Aug-22,2-Aug-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,23,2-Aug-22,2:28:25 PM,109.934075,-1.061841667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Sept_008,Ground,4-Sep-22,4-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,4-Sep-22,11:58:44 AM,109.9050267,-1.060518333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Rangkong Gading - Rhinoplax vigil,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Sept_008,Ground,4-Sep-22,4-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,4-Sep-22,11:59:31 AM,109.9051533,-1.060421667,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Sept_008,Ground,4-Sep-22,4-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,4-Sep-22,12:17:32 PM,109.9069133,-1.061021667,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PM_Sept_008,Ground,4-Sep-22,4-Sep-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,4-Sep-22,12:22:42 PM,109.907255,-1.060878333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 3,Ground,28-Jul-22,28-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,18,28-Jul-22,3:50:21 PM,109.9287833,-1.068091667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 3,Ground,28-Jul-22,28-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,11,28-Jul-22,2:35:08 PM,109.93276,-1.067378333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Diobservasi,Suara,
NK Juli 3,Ground,28-Jul-22,28-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,7,28-Jul-22,2:02:04 PM,109.9343717,-1.067866667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PM_Juni_007,Ground,28-Jun-22,28-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,28-Jun-22,10:38:19 AM,109.9052767,-1.060386667,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Juni_007,Ground,28-Jun-22,28-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,28-Jun-22,10:39:05 AM,109.9053267,-1.060381667,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Juni_007,Ground,28-Jun-22,28-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,28-Jun-22,10:42:57 AM,109.9057633,-1.060651667,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Juni_007,Ground,28-Jun-22,28-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,28-Jun-22,10:45:46 AM,109.9061067,-1.06086,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Juni_007,Ground,28-Jun-22,28-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,28-Jun-22,1:43:12 PM,109.906325,-1.060913333,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,9-Jun-22,9:34:47 AM,109.9095667,-1.074078333,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,9-Jun-22,9:49:25 AM,109.9104617,-1.075006667,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Bekas makan,Lama (2 - 4 minggu)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,9-Jun-22,2:37:06 PM,109.9103167,-1.07334,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Lama (2 - 4 minggu)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,9-Jun-22,2:56:49 PM,109.9090833,-1.073161667,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,9-Jun-22,2:34:35 PM,109.9103783,-1.073463333,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Baru (dalam 1 minggu)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,9-Jun-22,2:49:54 PM,109.9096133,-1.07305,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Juni_001,Ground,9-Jun-22,9-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,9-Jun-22,9:57:52 AM,109.911265,-1.07489,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Baru (dalam 1 minggu)
NK_Nov_000015,Ground,29-Nov-22,29-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,29-Nov-22,1:42:42 PM,109.929735,-1.056373333,12/6/2022 21:30,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK_Nov_000015,Ground,29-Nov-22,29-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,29-Nov-22,1:42:42 PM,109.929735,-1.056373333,12/6/2022 21:30,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Lama (2 - 4 minggu)
NK_Nov_000015,Ground,29-Nov-22,29-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,29-Nov-22,11:20:37 AM,109.9288533,-1.05685,12/7/2022 13:51,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Sangat lama (>3bulan)
NK_Nov_000015,Ground,29-Nov-22,29-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,29-Nov-22,11:13:27 AM,109.929305,-1.056821667,12/6/2022 21:30,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK_Nov_000015,Ground,29-Nov-22,29-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,29-Nov-22,11:13:27 AM,109.929305,-1.056821667,12/6/2022 21:30,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Lama (2 - 4 minggu)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,25-May-22,10:50:01 AM,109.9349267,-1.067873333,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,25-May-22,10:44:36 AM,109.93484,-1.068315,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Owa Kelempiau Darat - Hylobates abbotti,,Diobservasi,Suara,Baru (dalam 1 minggu)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,15,25-May-22,2:29:31 PM,109.9313917,-1.061046667,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,25-May-22,11:28:15 AM,109.935435,-1.065521667,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,17,25-May-22,2:37:10 PM,109.9319117,-1.060555,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,8,25-May-22,12:48:30 PM,109.933955,-1.0643,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Trenggiling - Manis javanica,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK_Mei_007,Ground,25-May-22,25-May-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,7,25-May-22,11:44:14 AM,109.9343667,-1.064791667,12/12/2022 15:32,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK_Sept_006_007,Ground,25-Sep-22,26-Sep-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,25-Sep-22,9:05:52 AM,109.9306483,-1.047218333,12/12/2022 15:30,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK_Sept_006_007,Ground,25-Sep-22,26-Sep-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,25-Sep-22,8:56:00 AM,109.9304117,-1.047828333,12/12/2022 15:30,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK_Sept_006_007,Ground,25-Sep-22,26-Sep-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,12,25-Sep-22,11:04:38 AM,109.93092,-1.04669,12/12/2022 15:30,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Diatas 1 tahun
NK_Sept_006_007,Ground,25-Sep-22,26-Sep-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,9,25-Sep-22,10:59:37 AM,109.9306517,-1.04637,12/12/2022 15:30,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
